Fonte;Título;Empresa;Local;Link;Data;CargoAlvo
LinkedIn;"Desenvolvedor Back End (NODE)";"abler Vagas";"São Bernardo do Campo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-back-end-node-at-abler-vagas-4184290059?position=12&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=9I0quD%2BTq33jp7eMmBPzlg%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvimento Web";"Universal Software";"Belo Horizonte, MG";https://br.linkedin.com/jobs/view/desenvolvimento-web-at-universal-software-4196103975?position=13&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=tCJHv0w97dl5XYM3g8NIOA%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Fullstack";"W1 Consultoria";"São Paulo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-at-w1-consultoria-4175343098?position=14&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=TWNXsC66ThHrMkdnBLrqew%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Backend";"Grupo Mooven";"São Paulo e Região";https://br.linkedin.com/jobs/view/desenvolvedor-backend-at-grupo-mooven-4137754007?position=15&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=fKnnkqNmUT37AE%2FzBgna9g%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor(a) Full-stack";"MK Solutions";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-mk-solutions-4057293336?position=16&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=D2%2BM1GIy8Zkzir5qm4rQ0A%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor de Software Jr (Fullstack) ID 201479";"Qintess";"São Paulo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-de-software-jr-fullstack-id-201479-at-qintess-4175351325?position=17&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=9YwmTR%2BrRZrhcB0%2F1Dj3ug%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"DESENVOLVEDOR(A) FULLSTACK - JR (425674) - REMOTE";"KaBuM!";"Limeira, SP";https://br.linkedin.com/jobs/view/desenvolvedor-a-fullstack-jr-425674-remote-at-kabum%21-4191893724?position=18&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=WD7YH74WshFau5XuSTj0pQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"DESENVOLVEDOR BACK END PLENO
Trabalho Remoto
Efetivo";"BYX";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-back-end-pleno%0Atrabalho-remoto%0Aefetivo-at-byx-4187147432?position=19&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=JH7prLmrdGQM4gUbQr6L4g%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor(a) Fullstack React/Node";"Final Level Co";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-fullstack-react-node-at-final-level-co-4181483639?position=21&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=%2FBlaEv568v2VTUXHoyl9jA%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor(a) Back-end";"innolevels";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-a-back-end-at-innolevels-4191813492?position=22&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=vKsn9um5Ka7ALjtvu2zK%2FQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor(a) Full Stack";"Delinea EdTech";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-delinea-edtech-4191643070?position=23&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=cVrEug%2FWb2WwULSBpaguag%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor de back end";"xpert";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-de-back-end-at-xpert-empreendimentos-eletr%C3%B4nicos-ltda-4177801651?position=24&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=4kAThlLH4Qou2XJtbsVQ8Q%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor de front-end";"Verai";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-de-front-end-at-verai-4195409534?position=25&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=SxgvGnLQf2MCWGUmJ4I%2BLA%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor FrontEnd";"Grupo Mooven";"São Paulo e Região";https://br.linkedin.com/jobs/view/desenvolvedor-frontend-at-grupo-mooven-4113728220?position=26&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=nh35quBF71fWh4s5%2B%2FE%2BTQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"SALUX - DESENVOLVEDOR DE SISTEMAS - REMOTO";"Grupo Bringel Oficial";"São Paulo e Região";https://br.linkedin.com/jobs/view/salux-desenvolvedor-de-sistemas-remoto-at-grupo-bringel-oficial-4144074624?position=27&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=lu6wkVYHjEPZ13Ds%2BmOziA%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Analista desenvolvedor Front End";"Ibrowse Consultoria e Informática";"Belo Horizonte, MG";https://br.linkedin.com/jobs/view/analista-desenvolvedor-front-end-at-ibrowse-consultoria-e-inform%C3%A1tica-4167299839?position=28&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=c6WMBMsZukgaVDRoZLZQGg%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Junior Software Development Enginee/Desenvolvedor de Software II";"Avalara";"Brasil";https://br.linkedin.com/jobs/view/junior-software-development-enginee-desenvolvedor-de-software-ii-at-avalara-4192604950?position=29&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=KxCRLYNSWt6LIC6jpAeD0Q%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor back end i";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-back-end-i-at-netvagas-4201347837?position=30&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=f2J9CNpEFtz4Ib0xmleEjg%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor FullStack";"Grupo Mooven";"São Paulo e Região";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-at-grupo-mooven-4137730619?position=31&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=9DZu8Q6pTMpXo5uc%2FCZ6vg%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Front-End Pleno";"Digital Growth";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-front-end-pleno-at-digital-growth-4060834650?position=33&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=hlqHcCYcMc3e83oPVHu8oA%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Full Stack Pleno";"Premiersoft";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-pleno-at-premiersoft-4181482647?position=34&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=mdAfJfS%2BzrWEBfkgVwPMrQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Full-Stack PL";"Indigo Hive";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-pl-at-indigo-hive-4166590445?position=35&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=T%2BGiGb50rOeKdUYUjw3YPQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Pool de Talentos - Desenvolvedor Front-end";"Peers Consulting + Technology";"Brasil";https://br.linkedin.com/jobs/view/pool-de-talentos-desenvolvedor-front-end-at-peers-consulting-%2B-technology-4153094183?position=36&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=qpKF%2BL6%2F5T7WEceX%2F0g8zw%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Analista Desenvolvedor";"Ibrowse Consultoria e Informática";"Agudos, SP";https://br.linkedin.com/jobs/view/analista-desenvolvedor-at-ibrowse-consultoria-e-inform%C3%A1tica-4196551943?position=37&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=RthYBuiSC3XBiTyEVfayqg%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor full stack";"Waytrack - Analytics CDP";"São Paulo, Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-waytrack-analytics-cdp-4198109410?position=38&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=qF4MHINqVt%2Fp39zlQh%2Bu%2FA%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Pool de Talentos - Desenvolvedor Back-end";"Peers Consulting + Technology";"Brasil";https://br.linkedin.com/jobs/view/pool-de-talentos-desenvolvedor-back-end-at-peers-consulting-%2B-technology-4153096066?position=39&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=R%2FK0EDtnRNj8Ok1y1qaq0w%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Fullstack PL - ERP";"Olist";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-pl-erp-at-olist-4189708519?position=40&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=stWs59uzkcizts%2FbY3dzvQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Backend Pleno (Python, JavaScript, Google Apps Script) – Remoto";"MULTITTECH Engenharia";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-backend-pleno-python-javascript-google-apps-script-%E2%80%93-remoto-at-multittech-engenharia-4155755485?position=41&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=JVqR1RlUD7JPcvm5%2BWI%2BCw%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor a front end remoto";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-remoto-at-netvagas-4202528484?position=42&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=HU7yXoL1fryrDVsW5ERrsg%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Frontend Pleno";"Frenet";"Birigui, SP";https://br.linkedin.com/jobs/view/desenvolvedor-frontend-pleno-at-frenet-4151873120?position=43&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=VEGFOecleH5zXL4Xr2qieQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor de Chatbots";"Robbu - Soluções para Comunicação de Negócios";"São Paulo e Região";https://br.linkedin.com/jobs/view/desenvolvedor-de-chatbots-at-robbu-business-communication-solutions-4195185983?position=45&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=w0lV8ElR2TOYAPIcTJiP%2BQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor a frontend hub catalogo";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-frontend-hub-catalogo-at-netvagas-4203796018?position=46&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=t1Svsha9r98nYzdUm3V4jQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Analista Desenvolvedor C# (Home Office / Brasil)";"Programmers - Beyond IT";"Brasil";https://br.linkedin.com/jobs/view/analista-desenvolvedor-c%23-home-office-brasil-at-programmers-beyond-it-4119845649?position=47&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=K6EGntyDGTwe7hW6sD5QSw%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Pool de Talentos - Desenvolvedor Full Stack";"Peers Consulting + Technology";"Brasil";https://br.linkedin.com/jobs/view/pool-de-talentos-desenvolvedor-full-stack-at-peers-consulting-%2B-technology-4153093277?position=48&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=fD4NZh86KgeGBGuuio2Lxw%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor(a) Back-end Pleno";"innolevels";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-a-back-end-pleno-at-innolevels-4158725822?position=49&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=LnqXmH978tpBllg6gD6s0A%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Fullstack Java Pleno";"Cliente FC";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-java-pleno-at-cliente-fc-4139494274?position=50&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=aq%2FWCsQgIWknGnb17QdjNQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"<>Desenvolvedor Fullstack </> / echo (Nível Júnior );";"Rede Parcerias";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-echo-n%C3%ADvel-j%C3%BAnior-at-rede-parcerias-4201895443?position=51&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=Bxe4Bftqhp%2Focw6oNT31XQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Pessoa Desenvolvedora Node.js - Especialista";"Zup Innovation";"Brasil";https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-node-js-especialista-at-zup-innovation-4203287447?position=52&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=AajXrd7x3E4YhfkrbAfPeg%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"DESENVOLVEDOR BACK END PLENO #chatbots
Trabalho Remoto
Efetivo";"BYX";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-back-end-pleno-%23chatbots%0Atrabalho-remoto%0Aefetivo-at-byx-4187145787?position=53&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=0RZPHIC9IvWP0KWEs%2FHY9w%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"18 - Desenvolvedor(a) Full stack (.NET/Angular/React) - Pleno";"Develcode";"Caxias do Sul, RS";https://br.linkedin.com/jobs/view/18-desenvolvedor-a-full-stack-net-angular-react-pleno-at-develcode-4188767724?position=54&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=nX4MBcVNa%2FNzWi9gZjNjIw%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor(a) Full-stack  Pleno (Bolt)";"Grupo Adriano Cobuccio";"Monte Belo, MG";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-pleno-bolt-at-grupo-adriano-cobuccio-4188247013?position=55&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=WIfbRKkbRKkHdPwvoRfNOg%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Analista Desenvolvedor FullStack .Net";"SGI";"Salvador, BA";https://br.linkedin.com/jobs/view/analista-desenvolvedor-fullstack-net-at-sgi-4017588057?position=56&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=gFCcto%2FBn4Uer9ZOLKdyHA%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor Node Junior/MidLevel - Trabalho Remoto | REF#263973";"BairesDev";"Brasília, DF";https://br.linkedin.com/jobs/view/desenvolvedor-node-junior-midlevel-trabalho-remoto-ref%23263973-at-bairesdev-4157640834?position=57&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=vxeBrA5kxoeMvoWNZ5DcdQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Analista Desenvolvedor";"DXC Technology";"Araraquara, SP";https://br.linkedin.com/jobs/view/analista-desenvolvedor-at-dxc-technology-4199954174?position=58&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=LKPR5ehZJR7ax6zo4sLLKA%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor full stack";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-netvagas-4202275852?position=59&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=RJzemtBALm7xtvpqfs4MUQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor fullstack node js react";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-node-js-react-at-netvagas-4201628315?position=60&pageNum=0&refId=xo8PyfBGXMxcY8rFtjDvtA%3D%3D&trackingId=qiZXTEi1TNVRb6eHYp6aAQ%3D%3D;08/04/2025;"Desenvolvedor Node.js"
LinkedIn;"Desenvolvedor";"Plin";"Brasília, DF";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196552225?position=3&pageNum=0&refId=9qvAocAnbpNtYzWYiHxMjQ%3D%3D&trackingId=2MWutGDzh1qvFrkjbUG2Aw%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor";"Plin";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196548668?position=4&pageNum=0&refId=9qvAocAnbpNtYzWYiHxMjQ%3D%3D&trackingId=%2B6t52lgqqs%2BlTVl01PsPeQ%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Pessoa Desenvolvedora REACT-NATIVE Pleno";"SOUTH SYSTEM";"Brasil";https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-react-native-pleno-at-south-system-4191863620?position=6&pageNum=0&refId=9qvAocAnbpNtYzWYiHxMjQ%3D%3D&trackingId=4nxDtNHh81wTCz4J1AMSXQ%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Mobile PL/SR (Banco de Talentos)";"SR Consulting | Referência em Salesforce";"Porto Alegre, RS";https://br.linkedin.com/jobs/view/desenvolvedor-mobile-pl-sr-banco-de-talentos-at-sr-consulting-refer%C3%AAncia-em-salesforce-4197830692?position=7&pageNum=0&refId=9qvAocAnbpNtYzWYiHxMjQ%3D%3D&trackingId=Seogzx9yeSTAjYYobGHlvA%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Full Stack Pleno";"Premiersoft";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-pleno-at-premiersoft-4181482647?position=8&pageNum=0&refId=9qvAocAnbpNtYzWYiHxMjQ%3D%3D&trackingId=YCYh8B3q0rycnKIeKej0Dg%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor fullstack react flask pleno remoto";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-react-flask-pleno-remoto-at-netvagas-4201630182?position=9&pageNum=0&refId=9qvAocAnbpNtYzWYiHxMjQ%3D%3D&trackingId=DSgDaQKmUEINYrMdOwxLtw%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Full Stack Pleno (.NET)";"ed";"Petrópolis, RJ";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-pleno-net-at-ed-4195189140?position=10&pageNum=0&refId=9qvAocAnbpNtYzWYiHxMjQ%3D%3D&trackingId=ioIzjFdqB8H8wihcDRIEug%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Salesforce Pleno";"TAAK";"São Bernardo do Campo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-salesforce-pleno-at-taak-4192390702?position=11&pageNum=0&refId=9qvAocAnbpNtYzWYiHxMjQ%3D%3D&trackingId=NZXomwJVyqloF1tb%2FdhLmQ%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor";"Plin";"Brasília, DF";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196552225?position=3&pageNum=0&refId=nyK%2FgBOL3LLMwISJ2JJ4gg%3D%3D&trackingId=teHBOeZfawj%2F9NlPBjn7rw%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor";"Plin";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196548668?position=4&pageNum=0&refId=nyK%2FgBOL3LLMwISJ2JJ4gg%3D%3D&trackingId=hVvN5z%2FgpjD1ZEoBh5LZWA%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Pessoa Desenvolvedora REACT-NATIVE Pleno";"SOUTH SYSTEM";"Brasil";https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-react-native-pleno-at-south-system-4191863620?position=6&pageNum=0&refId=nyK%2FgBOL3LLMwISJ2JJ4gg%3D%3D&trackingId=rQNQFbmMxkeUzqmebot%2BWw%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Mobile PL/SR (Banco de Talentos)";"SR Consulting | Referência em Salesforce";"Porto Alegre, RS";https://br.linkedin.com/jobs/view/desenvolvedor-mobile-pl-sr-banco-de-talentos-at-sr-consulting-refer%C3%AAncia-em-salesforce-4197830692?position=7&pageNum=0&refId=nyK%2FgBOL3LLMwISJ2JJ4gg%3D%3D&trackingId=XzpaQC0Q0kKxV8lUiFp1IQ%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Full Stack Pleno";"Premiersoft";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-pleno-at-premiersoft-4181482647?position=8&pageNum=0&refId=nyK%2FgBOL3LLMwISJ2JJ4gg%3D%3D&trackingId=QgdoROpNLNsGFBqTfNuYXQ%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor fullstack react flask pleno remoto";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-react-flask-pleno-remoto-at-netvagas-4201630182?position=9&pageNum=0&refId=nyK%2FgBOL3LLMwISJ2JJ4gg%3D%3D&trackingId=uASF75oKL2V2f2nKWLjdBw%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Full Stack Pleno (.NET)";"ed";"Petrópolis, RJ";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-pleno-net-at-ed-4195189140?position=10&pageNum=0&refId=nyK%2FgBOL3LLMwISJ2JJ4gg%3D%3D&trackingId=ZcpAMBZvmC2LwjGNph%2BHig%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Salesforce Pleno";"TAAK";"São Bernardo do Campo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-salesforce-pleno-at-taak-4192390702?position=11&pageNum=0&refId=nyK%2FgBOL3LLMwISJ2JJ4gg%3D%3D&trackingId=hAoBCmX9YltR1wDQVfGT2Q%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor";"Plin";"Brasília, DF";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196552225?position=3&pageNum=0&refId=YDivAzHWwUrG0YPn90Ya5w%3D%3D&trackingId=R5ZrkfNP8qQBdEt572bpwA%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor";"Plin";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196548668?position=4&pageNum=0&refId=YDivAzHWwUrG0YPn90Ya5w%3D%3D&trackingId=5AvCqGe6WP4rslQGxMjT%2Fw%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Pessoa Desenvolvedora REACT-NATIVE Pleno";"SOUTH SYSTEM";"Brasil";https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-react-native-pleno-at-south-system-4191863620?position=5&pageNum=0&refId=YDivAzHWwUrG0YPn90Ya5w%3D%3D&trackingId=sp79TQx1%2FUOR1%2BhNyy1WjA%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Mobile PL/SR (Banco de Talentos)";"SR Consulting | Referência em Salesforce";"Porto Alegre, RS";https://br.linkedin.com/jobs/view/desenvolvedor-mobile-pl-sr-banco-de-talentos-at-sr-consulting-refer%C3%AAncia-em-salesforce-4197830692?position=6&pageNum=0&refId=YDivAzHWwUrG0YPn90Ya5w%3D%3D&trackingId=9sEEGbJlSvzVjF4zSQi9lA%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor Full Stack Pleno";"Premiersoft";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-pleno-at-premiersoft-4181482647?position=7&pageNum=0&refId=YDivAzHWwUrG0YPn90Ya5w%3D%3D&trackingId=g4PFCD1ZNBKx8YyS6AvTgg%3D%3D;08/04/2025;"Desenvolvedor React Native"
LinkedIn;"Desenvolvedor fullstack react flask pleno remoto";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-react-flask-pleno-remoto-at-netvagas-4201630182?position=8&pageNum=0&refId=YDivAzHWwUrG0YPn90Ya5w%3D%3D&trackingId=o6MUtqWhmR15wFyBbMZArQ%3D%3D;08/04/2025;"Desenvolvedor React Native"
